index,y
2023-01-01_BKJ,18.678711652755737
2023-01-01_T91,20.476882457733154
2023-01-01_NVE,17.269291877746582
2023-01-01_CJP,19.808485507965088
2023-01-01_5U5,20.793335437774658
2023-01-01_BPW,19.122705459594723
2023-01-01_GKH,20.183186531066895
2023-01-01_XOK,20.53894281387329
2023-01-01_72S,19.020664691925052
2023-01-01_4PO,18.524988889694217
2023-01-01_5PK,19.192227125167843
2023-01-01_5WG,18.986016511917114
2023-01-01_J9O,17.912033796310425
2023-01-01_6DU,19.527360200881958
2023-01-01_MIH,18.46542239189148
2023-01-01_DSX,19.55967903137207
2023-01-01_F7I,18.67507815361023
2023-01-01_OYD,8.3223717212677
2023-01-01_P3G,19.398051500320435
2023-01-01_B3D,18.541233539581302
2023-01-01_B61,21.48489236831665
2023-01-01_8E0,18.619458675384518
2023-01-01_7NG,19.198882579803463
2023-01-01_222,20.000600814819336
2023-01-01_1TE,19.918187856674194
2023-01-01_CYD,18.86695384979248
2023-01-01_GN3,18.858081102371216
2023-01-01_11W,16.65814757347107
2023-01-01_4SH,20.138652324676514
2023-01-01_3NS,19.412955045700077
2023-01-01_W80,8.30344557762146
2023-01-01_OTS,17.919316291809082
2023-01-01_25G,21.782829761505127
2023-01-01_XUL,17.2909677028656
2023-01-01_Z5T,13.82636308670044
2023-01-01_56P,19.811376333236694
2023-01-01_WIX,18.563820123672485
2023-01-01_TPX,10.185839653015137
2023-01-01_F30,17.83663272857666
2023-01-01_OUG,18.649876117706302
2023-01-01_APN,13.548070192337034
2023-01-01_WRR,19.73508358001709
2023-01-01_K5Q,19.289886951446537
2023-01-01_D68,18.982734680175778
2023-01-01_2P1,21.98840618133545
2023-01-01_B65,18.310679197311398
2023-01-01_EFN,12.816131114959717
2023-01-01_ROF,10.014652013778687
2023-01-01_1EJ,22.58181095123291
2023-01-01_H1M,20.04793882369995
2023-01-01_B9M,7.1643311977386475
2023-01-01_1I8,18.191016912460327
2023-01-01_JP8,21.036059856414795
2023-01-01_2PZ,18.32297682762146
2023-01-01_KQC,21.614372730255127
2023-01-01_Z4A,8.092300295829773
2023-01-01_CRS,17.926890850067142
2023-01-01_5ZC,19.50883388519287
2023-01-01_5MR,9.883376598358156
2023-01-01_18L,20.062975883483887
2023-01-01_VAU,21.955957412719727
2023-01-01_1TQ,8.426089882850647
2023-01-01_745,20.729434490203857
2023-01-01_FBN,20.53978443145752
2023-01-01_K71,18.96759271621704
2023-01-01_WGP,20.629613399505615
2023-01-01_Z1H,17.844264507293698
2023-01-01_KDO,18.403855562210083
2023-01-01_YDH,18.910908699035645
2023-01-01_5KJ,21.51308536529541
2023-01-01_EMR,19.775387048721313
2023-01-01_003,18.044286966323853
2023-01-01_SYW,19.286649227142334
2023-01-01_BRP,21.80666208267212
2023-01-01_YLE,17.614415884017944
2023-01-01_J4R,19.426343441009518
2023-01-01_KN2,8.40899920463562
2023-01-01_Y5A,19.65127944946289
2023-01-01_856,19.88236427307129
2023-01-01_FKG,16.4510178565979
2023-01-01_VA1,18.802274465560913
2023-01-01_1EX,20.29541254043579
2023-01-01_SAD,17.149178981781006
2023-01-01_182,16.98315382003784
2023-01-01_0Y9,17.393527030944824
2023-01-01_B45,19.140628576278687
2023-01-01_DMX,18.701276779174805
2023-01-01_A8Q,19.017179012298584
2023-01-01_BHE,18.025673627853397
2023-01-01_45E,9.562700271606445
2023-01-01_W7F,20.640902519226074
2023-01-01_XKD,19.201604127883908
2023-01-01_TVC,23.252267837524414
2023-01-01_FSR,20.639309883117676
2023-01-01_ZXY,17.728558778762817
2023-01-01_3XF,21.42723560333252
2023-01-01_VEF,14.886714220046997
2023-01-01_47F,17.36400842666626
2023-01-01_495,17.738497257232666
2023-01-01_HID,16.626721620559692
2023-01-01_43B,17.447896003723145
2023-01-01_EHY,21.617579460144043
2023-01-01_VTD,20.1080060005188
2023-01-01_KA0,17.596696615219113
2023-01-01_MDL,18.63935112953186
2023-01-01_C4L,19.582395553588867
2023-01-01_WDG,19.023915529251102
2023-01-01_TXU,20.185060501098633
2023-01-01_R2F,19.830666780471798
2023-01-01_GTH,17.410365343093872
2023-01-01_8PU,19.947874546051025
2023-01-01_AOH,20.38907289505005
2023-01-01_RM4,19.786162376403812
2023-01-01_PBR,20.5059814453125
2023-01-01_NWM,16.92981481552124
2023-01-01_TGR,17.272531986236572
2023-01-01_969,18.504334688186646
2023-01-01_6A9,18.594143390655518
2023-01-01_H5M,18.90107274055481
2023-01-01_9IN,20.36280393600464
2023-01-01_Q70,20.39306879043579
2023-01-01_VVQ,20.27683734893799
2023-01-01_B8A,2.1332627534866333
2023-01-01_V6N,18.00297498703003
2023-01-01_0YY,8.005592823028564
2023-01-01_XN6,19.35602068901062
2023-01-01_PQF,19.381320476531982
2023-01-01_193,3.1389617919921875
2023-01-01_LHY,9.560993313789368
2023-01-01_WQO,15.696998834609985
2023-01-01_WQR,17.418869733810425
2023-01-01_NEB,4.5844584703445435
2023-01-01_0WC,2.923346757888794
2023-01-01_7EJ,18.896782398223877
2023-01-01_YX9,13.89744758605957
2023-01-01_1VL,5.48159658908844
2023-01-01_AOW,16.65383219718933
2023-01-01_1EB,20.379083156585693
2023-01-01_Q5M,18.91219139099121
2023-01-01_BI7,15.6642746925354
2023-01-01_V5L,5.210018157958985
2023-01-01_0CM,2.1140865683555603
2023-01-01_UCE,19.410896301269528
2023-01-01_6VM,18.240422010421753
2023-01-01_BC6,19.04936671257019
2023-01-01_KAX,5.2747496366500854
2023-01-01_DRI,14.993891716003418
2023-01-01_IAM,20.3460955619812
2023-01-01_1AA,17.83793091773987
2023-01-01_A1R,17.552474737167362
2023-01-01_9P6,20.30149221420288
2023-01-01_W68,19.237546920776367
2023-01-01_I6E,10.845273733139038
2023-01-01_AGN,18.243294954299923
2023-01-01_JFA,21.078381538391113
2023-01-01_9MC,17.944746017456055
2023-01-01_NXN,19.446715116500854
2023-01-01_B34,8.594489693641663
2023-01-01_0GU,12.537550926208496
2023-01-01_XM1,21.39862298965454
2023-01-01_BUH,19.382590055465702
2023-01-01_Y1C,20.091440677642822
2023-01-01_294,23.044536113739014
2023-01-01_ZIK,21.626765727996826
2023-01-01_HZ1,7.506640434265137
2023-01-01_N6O,5.770358443260193
2023-01-01_K6N,21.09727382659912
2023-01-01_QTM,19.700515270233154
2023-01-01_G1F,19.474031925201416
2023-01-01_SSM,19.761778116226193
2023-01-01_OWM,14.865236282348633
2023-01-01_H2M,2.5593461394309998
2023-01-01_SZ5,19.6364164352417
2023-01-01_700,19.054337739944458
2023-01-01_6HE,20.486044883728027
2023-01-01_TMT,18.680779933929447
2023-01-01_VZD,17.582132816314697
2023-01-01_T2H,19.301679134368893
2023-01-01_19G,20.86857557296753
2023-01-01_12Q,19.064677953720093
2023-01-01_APM,3.3689704537391663
2023-01-01_DF2,11.680753231048584
2023-01-01_BZL,2.442159652709961
2023-01-01_EVR,15.770840644836426
2023-01-01_VS0,20.737338066101074
2023-01-01_MBC,20.836386680603027
2023-01-01_EOE,14.17521119117737
2023-01-01_I8D,18.828288316726685
2023-01-01_X3T,20.070109367370605
2023-01-01_L6F,21.9578218460083
2023-01-01_TFW,19.842311143875122
2023-01-01_WVV,17.578203678131107
2023-01-01_23N,18.6143159866333
2023-01-01_4WI,20.90268850326538
2023-01-01_KO0,21.16278648376465
2023-01-01_0S9,20.145342350006104
2023-01-01_09U,18.977711200714108
2023-01-01_OM7,19.61525559425354
2023-01-01_I9U,19.041976928710938
2023-01-01_RDK,21.16427183151245
2023-01-01_S3E,21.06382131576538
2023-01-01_SWS,17.5554621219635
2023-01-01_WDP,17.668547630310062
2023-01-01_ZII,21.135013103485107
2023-01-01_W67,21.629388332366943
2023-01-01_Q62,20.903596878051758
2023-01-01_ICH,19.712404012680057
2023-01-01_NZP,18.34999680519104
2023-01-01_CM6,20.717947483062744
2023-01-01_IJR,20.136678218841553
2023-01-01_AK3,21.778059005737305
2023-01-01_CW1,18.768768310546875
2023-01-01_P8U,20.61356544494629
2023-01-01_KHT,19.159469604492188
2023-01-01_033,18.20378065109253
2023-01-01_6E0,20.09197235107422
2023-01-01_2EW,17.707244157791138
2023-01-01_9RF,19.50575351715088
2023-01-01_K75,18.18807601928711
2023-01-01_UAJ,21.061885356903076
2023-01-01_PCE,18.384568691253662
2023-01-01_OF0,18.023017644882202
2023-01-01_2UV,19.342710971832275
2023-01-01_PRZ,19.096471071243283
2023-01-01_L15,20.83369731903076
2023-01-01_2YA,18.59997272491455
2023-01-01_214,18.797404766082767
2023-01-01_4V8,19.264739751815796
2023-01-01_CS1,20.92643976211548
2023-01-01_KY2,21.726317405700684
2023-01-01_5SM,20.808558464050293
2023-01-01_3T2,19.340591430664062
2023-01-01_UM6,20.936641693115234
2023-01-01_WMZ,18.039711713790897
2023-01-01_WO7,20.87456703186035
2023-01-01_VEO,19.00206208229065
2023-01-01_TCL,21.939096450805664
2023-01-01_AZV,20.995845794677734
2023-01-01_TV1,20.10277032852173
2023-01-01_BJM,19.248583316802982
2023-01-01_IJC,21.278834342956543
2023-01-01_GIE,18.345404863357544
2023-01-01_NSN,20.81507444381714
2023-01-01_3Y4,19.393630027770996
2023-01-01_PWO,22.14463472366333
2023-01-01_52H,23.52072477340698
2023-01-01_0ZP,20.1914119720459
2023-01-01_9IV,20.425612926483154
2023-01-01_E6L,19.956549406051636
2023-01-01_CET,19.172922372817997
2023-01-01_O5P,21.228315830230713
2023-01-01_X6B,20.49351692199707
2023-01-01_M36,20.645008087158203
2023-01-01_6TL,23.230042457580566
2023-01-01_UC4,18.43200922012329
2023-01-01_GMD,19.524457454681393
2023-01-01_PUW,18.9393949508667
2023-01-01_KEC,20.920565128326416
2023-01-01_ZSR,19.873977899551388
2023-01-01_4AH,20.626530647277832
2023-01-01_8XN,16.870030164718628
2023-01-01_ESA,20.696964263916016
2023-01-01_HXV,21.938841342926025
2023-01-01_I8O,18.47656488418579
2023-01-01_H2L,17.862712144851685
2023-01-01_XL2,20.75214147567749
2023-01-01_K4X,20.130679607391357
2023-01-01_REW,19.74643349647522
2023-01-01_26J,20.65657377243042
2023-01-01_I7J,19.33869481086731
2023-01-01_TO8,21.53958559036255
2023-01-01_ANI,19.946568012237552
2023-01-01_GUQ,22.93591499328613
2023-01-01_W06,19.4376802444458
2023-01-01_TGW,18.775089979171753
2023-01-01_BE1,19.563727378845215
2023-01-01_VMM,21.36669635772705
2023-01-01_VBL,20.902304649353027
2023-01-01_Z76,19.323928356170654
2023-01-01_QL3,19.708744287490845
2023-01-01_0TR,20.906982421875
2023-01-01_N6I,20.9462833404541
2023-01-01_NEG,21.018314361572266
2023-01-01_48S,23.830106258392334
2023-01-01_0JU,18.527135848999027
2023-01-01_2T1,23.19535255432129
2023-01-01_VTE,22.695009708404545
2023-01-01_C5E,19.196428060531613
2023-01-01_94K,20.262060165405273
2023-01-01_OE1,19.651426076889038
2023-01-01_V2R,21.705448627471924
2023-01-01_K2M,18.225940465927124
2023-01-01_T5V,19.820406436920166
2023-01-01_ARC,18.840218782424923
2023-01-01_X3Q,21.242682933807373
2023-01-01_HN1,18.36754322052002
2023-01-01_4EG,20.951731204986572
2023-01-01_WNT,18.43435287475586
2023-01-01_I10,21.70217752456665
2023-01-01_T16,19.866693019866947
2023-01-01_PD6,21.510639190673828
2023-01-01_FTX,17.812665700912476
2023-01-01_MBB,21.622164249420166
2023-01-01_MX8,19.10624623298645
2023-01-01_MPO,18.932464122772213
2023-01-01_4RW,20.14838218688965
2023-01-01_X2X,19.261760711669922
2023-01-01_RVB,20.274410247802734
2023-01-01_488,20.70080041885376
2023-01-01_DS2,19.427202939987183
2023-01-01_92P,5.932068586349487
2023-01-01_YJK,17.700207233428955
2023-01-01_BL1,20.781829357147217
2023-01-01_PEA,18.073029518127438
2023-01-01_T29,18.258682489395138
2023-01-01_56W,19.177038669586178
2023-01-01_2AC,19.81557250022888
2023-01-01_J52,19.927455186843872
2023-01-01_KBV,20.671708583831787
2023-01-01_BJ5,16.75691843032837
2023-01-01_VV4,7.142444849014282
2023-01-01_034,18.656392097473145
2023-01-01_4MO,20.146818161010742
2023-01-01_VTP,18.994203805923462
2023-01-01_RPX,18.687347173690796
2023-01-01_YAQ,20.408449172973633
2023-01-01_B5A,21.932556629180908
2023-01-01_CQT,20.634427070617676
2023-01-01_GW7,21.768507957458496
2023-01-01_2SG,21.85485601425171
2023-01-01_959,23.45582485198975
2023-01-01_XXI,20.84743022918701
2023-01-01_6FB,21.43505096435547
2023-01-01_9LN,18.541858196258545
2023-01-01_4CZ,22.073800563812256
2023-01-01_V2P,24.41519498825073
2023-01-01_N9K,23.86420726776123
2023-01-01_P6E,62.59260654449463
2023-01-01_BDC,31.328919410705566
2023-01-01_W14,36.815308570861816
2023-02-01_1J7,66.1440372467041
2023-02-01_O2O,14.80164408683777
2023-02-01_NZV,2.234089970588684
2023-02-01_8QR,21.69809579849243
2023-02-01_L58,9.684549570083618
2023-02-01_UMC,58.49109649658203
2023-02-01_FK3,80.08016586303711
2023-02-01_I1K,64.25850868225098
2023-02-01_KY6,85.12699127197266
2023-02-01_V8D,75.51774501800537
2023-02-01_EK4,79.45712089538574
2023-02-01_357,68.6659574508667
2023-02-01_O7B,78.84575366973877
2023-02-01_RYX,76.78988933563232
2023-02-01_TEP,80.75387954711914
2023-02-01_CUF,79.82572078704834
2023-02-01_4UY,50.08803367614746
2023-02-01_EQX,10.451059341430664
2023-02-01_I9K,77.02213287353516
2023-02-01_FA8,84.97572898864746
2023-02-01_EPD,81.0204029083252
2023-02-01_VML,27.682464122772217
2023-02-01_GV0,82.64118194580078
2023-02-01_MNO,2.765897512435913
2023-02-01_5KB,78.04624557495117
2023-02-01_6WR,77.93651580810547
2023-02-01_BRZ,80.24925231933594
2023-02-01_BUY,81.91597938537598
2023-02-01_C3A,77.60099411010742
2023-02-01_276,61.59534454345703
2023-02-01_IFB,70.4585075378418
2023-02-01_1PW,79.17486667633057
2023-02-01_6UW,78.16767692565918
2023-02-01_RR1,86.24357223510742
2023-02-01_XTG,82.16773986816406
2023-02-01_JXV,77.9239559173584
2023-02-01_OD3,77.21304416656494
2023-02-01_YTV,78.0657958984375
2023-02-01_Z2T,81.5764331817627
2023-02-01_GOJ,77.17257022857666
2023-02-01_8X9,80.62212944030762
2023-02-01_R83,82.3631763458252
2023-02-01_XIG,84.07181739807129
2023-02-01_CSD,86.31061553955078
2023-02-01_30R,81.30849838256836
2023-02-01_OOY,71.87323570251465
2023-02-01_JCN,88.9104175567627
2023-02-01_G10,83.32862854003906
2023-02-01_MM6,32.460787296295166
2023-02-01_NT4,78.969407081604
2023-02-01_IOR,37.58237361907959
2023-02-01_J9C,63.10291767120361
2023-02-01_VI4,81.27793312072754
2023-02-01_8WZ,16.2844877243042
2023-02-01_FYB,86.30373001098633
2023-02-01_5GK,67.09258079528809
2023-02-01_QQJ,16.106995344161987
2023-02-01_E9M,38.324437141418464
2023-02-01_F77,82.79421806335449
2023-02-01_JX6,81.61200523376465
2023-02-01_HW6,22.956933975219727
2023-02-01_30I,25.24789810180664
2023-02-01_CWQ,75.2737808227539
2023-02-01_4IM,15.209884643554688
2023-02-01_59A,13.52217435836792
2023-02-01_BZ0,41.025075912475586
2023-02-01_5S5,9.372740983963013
2023-02-01_MK9,78.73198509216309
2023-02-01_JCW,83.67861747741699
2023-02-01_34L,44.70174312591553
2023-02-01_EBP,51.70398235321045
2023-02-01_V4D,75.49987316131592
2023-02-01_3KU,83.22970390319824
2023-02-01_BNR,64.38572883605957
2023-02-01_VGQ,78.0965042114258
2023-02-01_B3W,80.60983657836914
2023-02-01_HOX,40.953354835510254
2023-02-01_9WY,83.57851028442383
2023-02-01_N7J,83.31901550292969
2023-02-01_4YU,76.10723972320557
2023-02-01_JD3,81.57193183898926
2023-02-01_RF2,83.97067070007324
2023-02-01_FBH,88.02859306335449
2023-02-01_P4J,84.70781326293945
2023-02-01_QV8,78.06655406951904
2023-02-01_SH9,83.85128974914551
2023-02-01_DBV,81.53789520263672
2023-02-01_3NQ,79.91556167602539
2023-02-01_651,82.49324798583984
2023-02-01_HOC,86.80856704711914
2023-02-01_3W6,82.90469169616699
2023-02-01_EIZ,80.97363471984863
2023-02-01_87K,77.57801532745361
2023-02-01_289,76.64135932922363
2023-02-01_XRB,81.13887786865234
2023-02-01_BKJ,78.74290943145752
2023-02-01_T91,82.98611640930176
2023-02-01_NVE,76.74336433410646
2023-02-01_CJP,85.18417358398438
2023-02-01_5U5,85.99424362182617
2023-02-01_BPW,82.41264343261719
2023-02-01_GKH,83.49847793579102
2023-02-01_XOK,84.8011589050293
2023-02-01_72S,81.61704063415527
2023-02-01_4PO,80.3939437866211
2023-02-01_5PK,79.13706779479979
2023-02-01_5WG,79.78628635406494
2023-02-01_J9O,75.21577835083008
2023-02-01_6DU,79.72304344177246
2023-02-01_MIH,78.27186584472656
2023-02-01_DSX,77.18347549438477
2023-02-01_F7I,80.66067695617676
2023-02-01_OYD,59.33715343475342
2023-02-01_P3G,83.21781158447266
2023-02-01_B3D,80.20815849304199
2023-02-01_B61,88.33602905273438
2023-02-01_8E0,79.40370559692383
2023-02-01_7NG,80.53324699401855
2023-02-01_222,83.81591796875
2023-02-01_1TE,81.51718139648438
2023-02-01_CYD,81.59672737121582
2023-02-01_GN3,80.0367259979248
2023-02-01_11W,73.03038597106934
2023-02-01_4SH,82.63360977172852
2023-02-01_3NS,79.19613361358643
2023-02-01_W80,14.519611358642582
2023-02-01_OTS,77.94591903686523
2023-02-01_25G,86.34572982788086
2023-02-01_XUL,72.27529048919678
2023-02-01_Z5T,64.46361064910889
2023-02-01_56P,82.51456260681152
2023-02-01_WIX,79.6579122543335
2023-02-01_TPX,41.10772705078125
2023-02-01_F30,77.92693614959715
2023-02-01_OUG,79.71718311309816
2023-02-01_APN,59.13495063781739
2023-02-01_WRR,80.9748363494873
2023-02-01_K5Q,79.90170955657959
2023-02-01_D68,81.90704345703125
2023-02-01_2P1,87.7658462524414
2023-02-01_B65,79.01366710662842
2023-02-01_EFN,48.561927795410156
2023-02-01_ROF,25.08141803741455
2023-02-01_1EJ,87.28301048278809
2023-02-01_H1M,82.50408172607422
2023-02-01_B9M,30.12718105316162
2023-02-01_1I8,74.38048839569092
2023-02-01_JP8,86.31423950195312
2023-02-01_2PZ,79.5956802368164
2023-02-01_KQC,85.55582046508789
2023-02-01_Z4A,36.63559913635254
2023-02-01_CRS,77.6692581176758
2023-02-01_5ZC,82.40911483764648
2023-02-01_5MR,69.2677354812622
2023-02-01_18L,82.6722526550293
2023-02-01_VAU,88.59875679016113
2023-02-01_1TQ,35.294902324676514
2023-02-01_745,84.28397178649902
2023-02-01_FBN,83.81781578063965
2023-02-01_K71,80.48506736755371
2023-02-01_WGP,84.0524673461914
2023-02-01_Z1H,76.537766456604
2023-02-01_KDO,78.86964797973633
2023-02-01_YDH,78.12350749969482
2023-02-01_5KJ,85.20388603210449
2023-02-01_EMR,81.26480102539062
2023-02-01_003,77.42041110992432
2023-02-01_SYW,79.44222927093506
2023-02-01_BRP,88.76714706420898
2023-02-01_YLE,76.14919662475586
2023-02-01_J4R,80.15491485595703
2023-02-01_KN2,37.6937313079834
2023-02-01_Y5A,83.71208190917969
2023-02-01_856,81.38435363769531
2023-02-01_FKG,71.65699958801271
2023-02-01_VA1,79.91399765014648
2023-02-01_1EX,85.7082748413086
2023-02-01_SAD,74.85600471496582
2023-02-01_182,71.3454008102417
2023-02-01_0Y9,75.55709838867188
2023-02-01_B45,81.55295372009277
2023-02-01_DMX,76.91352367401122
2023-02-01_A8Q,81.33882522583008
2023-02-01_BHE,76.33714199066162
2023-02-01_45E,69.50457572937012
2023-02-01_W7F,85.67134857177734
2023-02-01_XKD,80.51740646362305
2023-02-01_TVC,88.66582870483398
2023-02-01_FSR,83.63540649414062
2023-02-01_ZXY,76.22598648071289
2023-02-01_3XF,86.36787414550781
2023-02-01_VEF,65.77053070068361
2023-02-01_47F,75.64207553863525
2023-02-01_495,75.60525894165039
2023-02-01_HID,73.81783485412598
2023-02-01_43B,73.66456508636475
2023-02-01_EHY,86.47713661193848
2023-02-01_VTD,84.21630859375
2023-02-01_KA0,77.09659576416016
2023-02-01_MDL,80.60524940490723
2023-02-01_C4L,80.41424751281738
2023-02-01_WDG,79.22958850860596
2023-02-01_TXU,82.8875732421875
2023-02-01_R2F,83.96389961242676
2023-02-01_GTH,77.23753452301025
2023-02-01_8PU,81.21070861816406
2023-02-01_AOH,83.35367202758789
2023-02-01_RM4,81.2806510925293
2023-02-01_PBR,82.5043773651123
2023-02-01_NWM,73.53072166442871
2023-02-01_TGR,73.23631286621094
2023-02-01_969,79.6135139465332
2023-02-01_6A9,76.75027370452881
2023-02-01_H5M,80.91729164123535
2023-02-01_9IN,81.89333915710449
2023-02-01_Q70,82.27856636047363
2023-02-01_VVQ,85.84938049316406
2023-02-01_B8A,14.96067762374878
2023-02-01_V6N,76.5822696685791
2023-02-01_0YY,35.11606407165527
2023-02-01_XN6,79.37870025634766
2023-02-01_PQF,83.14791679382324
2023-02-01_193,7.283613681793211
2023-02-01_LHY,24.048789024353027
2023-02-01_WQO,65.49487590789795
2023-02-01_WQR,73.36503982543945
2023-02-01_NEB,19.249742031097412
2023-02-01_0WC,11.314483880996704
2023-02-01_7EJ,78.65257740020752
2023-02-01_YX9,60.198025703430176
2023-02-01_1VL,40.64880847930908
2023-02-01_AOW,73.21001052856445
2023-02-01_1EB,82.29689598083496
2023-02-01_Q5M,77.42648601531982
2023-02-01_BI7,69.5469379425049
2023-02-01_V5L,13.112553119659424
2023-02-01_0CM,14.418914318084715
2023-02-01_UCE,79.97459888458252
2023-02-01_6VM,75.14636039733885
2023-02-01_BC6,81.88697814941406
2023-02-01_KAX,38.53952407836914
2023-02-01_DRI,64.69450950622559
2023-02-01_IAM,83.21104049682617
2023-02-01_1AA,75.54164409637451
2023-02-01_A1R,76.79405689239502
2023-02-01_9P6,81.94808006286621
2023-02-01_W68,79.63630676269531
2023-02-01_I6E,49.67060089111329
2023-02-01_AGN,78.79066944122316
2023-02-01_JFA,85.79275131225586
2023-02-01_9MC,76.09689235687256
2023-02-01_NXN,80.13857841491699
2023-02-01_B34,38.26371192932129
2023-02-01_0GU,52.92227745056152
2023-02-01_XM1,87.26670265197754
2023-02-01_BUH,83.08077812194824
2023-02-01_Y1C,81.9809341430664
2023-02-01_294,90.10469436645508
2023-02-01_ZIK,89.17353630065918
2023-02-01_HZ1,56.63949966430664
2023-02-01_N6O,25.111696720123295
2023-02-01_K6N,85.25680541992188
2023-02-01_QTM,83.16956520080566
2023-02-01_G1F,81.8539047241211
2023-02-01_SSM,84.48129653930664
2023-02-01_OWM,60.5277681350708
2023-02-01_H2M,19.23287034034729
2023-02-01_SZ5,81.4079761505127
2023-02-01_700,82.93428421020508
2023-02-01_6HE,83.15594673156738
2023-02-01_TMT,79.9281358718872
2023-02-01_VZD,74.59316253662111
2023-02-01_T2H,80.20188331604004
2023-02-01_19G,83.31092834472656
2023-02-01_12Q,81.14375114440918
2023-02-01_APM,8.056700706481934
2023-02-01_DF2,50.478453636169434
2023-02-01_BZL,8.835260272026062
2023-02-01_EVR,67.32287883758545
2023-02-01_VS0,84.98966217041016
2023-02-01_MBC,85.47189712524414
2023-02-01_EOE,60.9253740310669
2023-02-01_I8D,80.43298721313477
2023-02-01_X3T,82.61589050292969
2023-02-01_L6F,86.61375045776367
2023-02-01_TFW,80.81900596618652
2023-02-01_WVV,77.43325710296631
2023-02-01_23N,78.60700607299805
2023-02-01_4WI,85.99381446838379
2023-02-01_KO0,86.79841995239258
2023-02-01_0S9,82.31902122497559
2023-02-01_09U,78.86636257171631
2023-02-01_OM7,84.17721748352051
2023-02-01_I9U,81.19914054870605
2023-02-01_RDK,85.77798843383789
2023-02-01_S3E,85.09932518005371
2023-02-01_SWS,75.76591491699219
2023-02-01_WDP,75.84879398345947
2023-02-01_ZII,87.03035354614258
2023-02-01_W67,87.61653900146484
2023-02-01_Q62,84.93639945983887
2023-02-01_ICH,83.75871658325195
2023-02-01_NZP,78.86777877807617
2023-02-01_CM6,84.50395584106445
2023-02-01_IJR,83.27091217041016
2023-02-01_AK3,85.81662178039551
2023-02-01_CW1,80.68014144897461
2023-02-01_P8U,81.93495750427246
